,B,Bague_depaulement,C,C0,C2,D,D1,D3,Da_max,Da_min,Db_min,EF,Mass,Pu,Vmax,Vref,Y,b,b1,d,d1,da_max,da_min,db_min,e,h,kr,name,r12_min,r34_min,ra_max,rb_max,s_max
1270,0.025,0,114000.0,118000.0,0.0,0.1,0.0857,0.0,0.09140000000000001,0.0,0.0,0.066,0.81,15300.0,837.7580409572781,785.3981633974483,0.4,0.0,0.0,0.055,0.0708,0.0,0.063,0.073,0.3,0.0,0.2,NUP_2211_ECPH,0.0015,0.0011,0.0015,0.0,0.0
1271,0.025,0,114000.0,118000.0,0.0,0.1,0.0857,0.0,0.09140000000000001,0.0,0.0,0.066,0.81,15300.0,837.7580409572781,785.3981633974483,0.4,0.0,0.0,0.055,0.0708,0.0,0.063,0.073,0.3,0.0,0.2,NUP_2211_ECPH_C3,0.0015,0.0011,0.0015,0.0,0.0
1272,0.028,0,146000.0,153000.0,0.0,0.11,0.095,0.0,0.101,0.0,0.0,0.07200000000000001,1.15,20000.0,785.3981633974483,701.6223593017205,0.4,0.0,0.0,0.06,0.0775,0.0,0.068,0.08,0.3,0.0,0.2,NUP_2212_ECJ,0.0015,0.0015,0.0015,0.0,0.0
1273,0.028,0,146000.0,153000.0,0.0,0.11,0.095,0.0,0.101,0.0,0.0,0.07200000000000001,1.28,20000.0,785.3981633974483,701.6223593017205,0.4,0.0,0.0,0.06,0.0775,0.0,0.068,0.08,0.3,0.0,0.2,NUP_2212_ECM,0.0015,0.0015,0.0015,0.0,0.0
1274,0.028,0,146000.0,153000.0,0.0,0.11,0.09565000000000001,0.0,0.101,0.0,0.0,0.07200000000000001,1.22,20000.0,1151.9173063162573,701.6223593017205,0.4,0.0,0.0,0.06,0.0775,0.0,0.068,0.08,0.3,0.0,0.3,NUP_2212_ECML,0.0015,0.0015,0.0015,0.0,0.0
1275,0.028,0,146000.0,153000.0,0.0,0.11,0.095,0.0,0.101,0.0,0.0,0.07200000000000001,1.09,20000.0,785.3981633974483,701.6223593017205,0.4,0.0,0.0,0.06,0.0775,0.0,0.068,0.08,0.3,0.0,0.2,NUP_2212_ECP,0.0015,0.0015,0.0015,0.0,0.0
1276,0.031,0,170000.0,180000.0,0.0,0.12,0.1032,0.0,0.11059999999999999,0.0,0.0,0.0785,1.46,24000.0,701.6223593017205,659.7344572538566,0.4,0.0,0.0,0.065,0.0844,0.0,0.074,0.08700000000000001,0.3,0.0,0.2,NUP_2213_ECP,0.0015,0.0015,0.0015,0.0,0.0
1277,0.031,0,180000.0,193000.0,0.0,0.125,0.1082,0.0,0.1154,0.0,0.0,0.0835,1.81,25500.0,659.7344572538566,628.3185307179587,0.4,0.0,0.0,0.07,0.08940000000000001,0.0,0.079,0.092,0.3,0.0,0.2,NUP_2214_ECM,0.0015,0.0015,0.0015,0.0,0.0
1278,0.031,0,180000.0,193000.0,0.0,0.125,0.10890000000000001,0.0,0.1154,0.0,0.0,0.0835,1.75,25500.0,1047.1975511965977,628.3185307179587,0.4,0.0,0.0,0.07,0.08940000000000001,0.0,0.079,0.092,0.3,0.0,0.3,NUP_2214_ECML,0.0015,0.0015,0.0015,0.0,0.0
1279,0.031,0,180000.0,193000.0,4.06,0.125,0.1082,0.12022000000000001,0.1154,0.0,0.0,0.0835,1.8,25500.0,659.7344572538566,628.3185307179587,0.4,0.0031000000000000003,0.0,0.07,0.08940000000000001,0.0,0.079,0.092,0.3,0.0,0.2,NUP_2214_ECNM,0.0015,0.0015,0.0015,0.0,0.0
1280,0.031,0,180000.0,193000.0,0.0,0.125,0.1082,0.0,0.1154,0.0,0.0,0.0835,1.57,25500.0,659.7344572538566,628.3185307179587,0.4,0.0,0.0,0.07,0.08940000000000001,0.0,0.079,0.092,0.3,0.0,0.2,NUP_2214_ECP,0.0015,0.0015,0.0015,0.0,0.0
1281,0.031,0,186000.0,208000.0,0.0,0.13,0.11320000000000001,0.0,0.1215,0.0,0.0,0.0885,1.7,27000.0,628.3185307179587,586.4306286700946,0.4,0.0,0.0,0.075,0.0943,0.0,0.084,0.097,0.3,0.0,0.2,NUP_2215_ECJ,0.0015,0.0015,0.0015,0.0,0.0
1282,0.031,0,186000.0,208000.0,0.0,0.13,0.1139,0.0,0.1215,0.0,0.0,0.0885,1.82,27000.0,994.8376736367678,586.4306286700946,0.4,0.0,0.0,0.075,0.0943,0.0,0.084,0.097,0.3,0.0,0.3,NUP_2215_ECML,0.0015,0.0015,0.0015,0.0,0.0
1283,0.031,0,186000.0,208000.0,0.0,0.13,0.11320000000000001,0.0,0.1215,0.0,0.0,0.0885,1.62,27000.0,628.3185307179587,586.4306286700946,0.4,0.0,0.0,0.075,0.0943,0.0,0.084,0.097,0.3,0.0,0.2,NUP_2215_ECP,0.0015,0.0015,0.0015,0.0,0.0
1284,0.033,0,212000.0,245000.0,0.0,0.14,0.1217,0.0,0.12980000000000003,0.0,0.0,0.0953,2.05,31000.0,586.4306286700946,555.0147021341968,0.4,0.0,0.0,0.08,0.101,0.0,0.09,0.10400000000000001,0.3,0.0,0.2,NUP_2216_ECJ,0.002,0.002,0.002,0.0,0.0
1285,0.033,0,212000.0,245000.0,0.0,0.14,0.1217,0.0,0.12980000000000003,0.0,0.0,0.0953,2.31,31000.0,586.4306286700946,555.0147021341968,0.4,0.0,0.0,0.08,0.101,0.0,0.09,0.10400000000000001,0.3,0.0,0.2,NUP_2216_ECM,0.002,0.002,0.002,0.0,0.0
1286,0.033,0,212000.0,245000.0,0.0,0.14,0.12240000000000001,0.0,0.12980000000000003,0.0,0.0,0.0953,2.24,31000.0,890.117918517108,555.0147021341968,0.4,0.0,0.0,0.08,0.101,0.0,0.09,0.10400000000000001,0.3,0.0,0.3,NUP_2216_ECML,0.002,0.002,0.002,0.0,0.0
1287,0.033,0,212000.0,245000.0,0.0,0.14,0.1217,0.0,0.12980000000000003,0.0,0.0,0.0953,2.02,31000.0,586.4306286700946,555.0147021341968,0.4,0.0,0.0,0.08,0.101,0.0,0.09,0.10400000000000001,0.3,0.0,0.2,NUP_2216_ECP,0.002,0.002,0.002,0.0,0.0
1288,0.036000000000000004,0,250000.0,280000.0,0.0,0.15,0.13105000000000003,0.0,0.1385,0.0,0.0,0.1005,2.88,34500.0,837.7580409572781,502.6548245743669,0.4,0.0,0.0,0.085,0.107,0.0,0.096,0.11,0.3,0.0,0.3,NUP_2217_ECML,0.002,0.002,0.002,0.0,0.0
1289,0.036000000000000004,0,250000.0,280000.0,0.0,0.15,0.13030000000000003,0.0,0.1385,0.0,0.0,0.1005,2.58,34500.0,555.0147021341968,502.6548245743669,0.4,0.0,0.0,0.085,0.107,0.0,0.096,0.11,0.3,0.0,0.2,NUP_2217_ECP,0.002,0.002,0.002,0.0,0.0
1290,0.04,0,280000.0,315000.0,0.0,0.16,0.1385,0.0,0.149,0.0,0.0,0.107,3.28,39000.0,523.5987755982989,471.238898038469,0.4,0.0,0.0,0.09,0.114,0.0,0.101,0.117,0.3,0.0,0.2,NUP_2218_ECP,0.002,0.002,0.002,0.0,0.0
1291,0.043000000000000003,0,325000.0,375000.0,0.0,0.17,0.1474,0.0,0.15780000000000002,0.0,0.0,0.1125,4.02,45500.0,502.6548245743669,450.294947014537,0.4,0.0,0.0,0.095,0.12,0.0,0.107,0.123,0.3,0.0,0.2,NUP_2219_ECP,0.0021000000000000003,0.0021000000000000003,0.002,0.0,0.0
1292,0.036000000000000004,0,300000.0,315000.0,0.0,0.19,0.165,0.0,0.1773,0.0,0.0,0.125,4.73,36500.0,659.7344572538566,397.93506945470716,0.6,0.0,0.0,0.105,0.134,0.0,0.117,0.137,0.2,0.0,0.23,NUP_221_ECML,0.0021000000000000003,0.0021000000000000003,0.002,0.0,0.0
1293,0.036000000000000004,0,300000.0,315000.0,0.0,0.19,0.16419999999999998,0.0,0.1773,0.0,0.0,0.125,4.19,36500.0,450.294947014537,397.93506945470716,0.6,0.0,0.0,0.105,0.134,0.0,0.117,0.137,0.2,0.0,0.15,NUP_221_ECP,0.0021000000000000003,0.0021000000000000003,0.002,0.0,0.0
1294,0.046,0,380000.0,450000.0,0.0,0.18,0.1564,0.0,0.1675,0.0,0.0,0.11900000000000001,5.27,54000.0,701.6223593017205,418.87902047863906,0.4,0.0,0.0,0.1,0.127,0.0,0.113,0.13,0.3,0.0,0.3,NUP_2220_ECML,0.0021000000000000003,0.0021000000000000003,0.002,0.0,0.0
1295,0.046,0,380000.0,450000.0,0.0,0.18,0.1556,0.0,0.1675,0.0,0.0,0.11900000000000001,4.8,54000.0,471.238898038469,418.87902047863906,0.4,0.0,0.0,0.1,0.127,0.0,0.113,0.13,0.3,0.0,0.2,NUP_2220_ECP,0.0021000000000000003,0.0021000000000000003,0.002,0.0,0.0
1296,0.053,0,440000.0,520000.0,0.0,0.2,0.1733,0.0,0.187,0.0,0.0,0.1325,7.64,61000.0,628.3185307179587,376.99111843077515,0.4,0.0,0.0,0.11,0.14100000000000001,0.0,0.122,0.14400000000000002,0.3,0.0,0.3,NUP_2222_ECML,0.0021000000000000003,0.0021000000000000003,0.002,0.0,0.0
1297,0.053,0,440000.0,520000.0,0.0,0.2,0.17250000000000001,0.0,0.187,0.0,0.0,0.1325,6.98,61000.0,418.87902047863906,376.99111843077515,0.4,0.0,0.0,0.11,0.14100000000000001,0.0,0.122,0.14400000000000002,0.3,0.0,0.2,NUP_2222_ECP,0.0021000000000000003,0.0021000000000000003,0.002,0.0,0.0
1298,0.058,0,520000.0,630000.0,0.0,0.215,0.1869,0.0,0.2016,0.0,0.0,0.14350000000000002,8.87,72000.0,376.99111843077515,356.0471674068432,0.4,0.0,0.0,0.12,0.153,0.0,0.132,0.156,0.3,0.0,0.2,NUP_2224_ECJ,0.0021000000000000003,0.0021000000000000003,0.002,0.0,0.0
1299,0.058,0,520000.0,630000.0,0.0,0.215,0.1869,0.0,0.2016,0.0,0.0,0.14350000000000002,9.75,72000.0,376.99111843077515,356.0471674068432,0.4,0.0,0.0,0.12,0.153,0.0,0.132,0.156,0.3,0.0,0.2,NUP_2224_ECM,0.0021000000000000003,0.0021000000000000003,0.002,0.0,0.0
1300,0.058,0,520000.0,630000.0,0.0,0.215,0.18775,0.0,0.2016,0.0,0.0,0.14350000000000002,9.71,72000.0,586.4306286700946,356.0471674068432,0.4,0.0,0.0,0.12,0.153,0.0,0.132,0.156,0.3,0.0,0.3,NUP_2224_ECML,0.0021000000000000003,0.0021000000000000003,0.002,0.0,0.0
1301,0.058,0,520000.0,630000.0,0.0,0.215,0.1869,0.0,0.2016,0.0,0.0,0.14350000000000002,8.64,72000.0,376.99111843077515,356.0471674068432,0.4,0.0,0.0,0.12,0.153,0.0,0.132,0.156,0.3,0.0,0.2,NUP_2224_ECP,0.0021000000000000003,0.0021000000000000003,0.002,0.0,0.0
1302,0.064,0,610000.0,735000.0,0.0,0.23,0.2012,0.0,0.2154,0.0,0.0,0.1535,11.8,83000.0,555.0147021341968,335.1032163829113,0.4,0.0,0.0,0.13,0.164,0.0,0.14400000000000002,0.167,0.3,0.0,0.3,NUP_2226_ECML,0.003,0.003,0.0025,0.0,0.0
1303,0.064,0,610000.0,735000.0,0.0,0.23,0.2003,0.0,0.2154,0.0,0.0,0.1535,10.7,83000.0,356.0471674068432,335.1032163829113,0.4,0.0,0.0,0.13,0.164,0.0,0.14400000000000002,0.167,0.3,0.0,0.2,NUP_2226_ECP,0.003,0.003,0.0025,0.0,0.0
1304,0.068,0,655000.0,830000.0,0.0,0.25,0.2167,0.0,0.23500000000000001,0.0,0.0,0.169,15.6,93000.0,502.6548245743669,293.2153143350473,0.4,0.0,0.0,0.14,0.179,0.0,0.154,0.182,0.3,0.0,0.3,NUP_2228_ECML,0.003,0.003,0.0025,0.0,0.0
1305,0.038,0,335000.0,365000.0,0.0,0.2,0.1733,0.0,0.187,0.0,0.0,0.1325,5.62,42500.0,628.3185307179587,376.99111843077515,0.6,0.0,0.0,0.11,0.14100000000000001,0.0,0.122,0.14400000000000002,0.2,0.0,0.23,NUP_222_ECML,0.0021000000000000003,0.0021000000000000003,0.002,0.0,0.0
1306,0.038,0,335000.0,365000.0,0.0,0.2,0.17250000000000001,0.0,0.187,0.0,0.0,0.1325,5.0,42500.0,418.87902047863906,376.99111843077515,0.6,0.0,0.0,0.11,0.14100000000000001,0.0,0.122,0.14400000000000002,0.2,0.0,0.15,NUP_222_ECP,0.0021000000000000003,0.0021000000000000003,0.002,0.0,0.0
1307,0.04,0,390000.0,430000.0,0.0,0.215,0.18655000000000002,0.0,0.2016,0.0,0.0,0.14350000000000002,5.95,49000.0,376.99111843077515,356.0471674068432,0.6,0.0,0.0,0.12,0.153,0.0,0.132,0.156,0.2,0.0,0.15,NUP_224_ECJ,0.0021000000000000003,0.0021000000000000003,0.002,0.0,0.0
1308,0.04,0,390000.0,430000.0,0.0,0.215,0.18775,0.0,0.2016,0.0,0.0,0.14350000000000002,6.7,49000.0,586.4306286700946,356.0471674068432,0.6,0.0,0.0,0.12,0.153,0.0,0.132,0.156,0.2,0.0,0.23,NUP_224_ECML,0.0021000000000000003,0.0021000000000000003,0.002,0.0,0.0
1309,0.04,0,390000.0,430000.0,0.0,0.215,0.18655000000000002,0.0,0.2016,0.0,0.0,0.14350000000000002,5.99,49000.0,376.99111843077515,356.0471674068432,0.6,0.0,0.0,0.12,0.153,0.0,0.132,0.156,0.2,0.0,0.15,NUP_224_ECP,0.0021000000000000003,0.0021000000000000003,0.002,0.0,0.0
1310,0.04,0,415000.0,455000.0,0.0,0.23,0.2003,0.0,0.2154,0.0,0.0,0.1535,6.48,51000.0,356.0471674068432,335.1032163829113,0.6,0.0,0.0,0.13,0.164,0.0,0.14400000000000002,0.167,0.2,0.0,0.15,NUP_226_ECJ,0.003,0.003,0.0025,0.0,0.0
1311,0.04,0,415000.0,455000.0,0.0,0.23,0.2003,0.0,0.2154,0.0,0.0,0.1535,6.48,51000.0,356.0471674068432,335.1032163829113,0.6,0.0,0.0,0.13,0.164,0.0,0.14400000000000002,0.167,0.2,0.0,0.15,NUP_226_ECM,0.003,0.003,0.0025,0.0,0.0
1312,0.04,0,415000.0,455000.0,0.0,0.23,0.2012,0.0,0.2154,0.0,0.0,0.1535,7.84,51000.0,555.0147021341968,335.1032163829113,0.6,0.0,0.0,0.13,0.164,0.0,0.14400000000000002,0.167,0.2,0.0,0.23,NUP_226_ECML,0.003,0.003,0.0025,0.0,0.0
1313,0.04,0,415000.0,455000.0,0.0,0.23,0.2003,0.0,0.2154,0.0,0.0,0.1535,6.72,51000.0,356.0471674068432,335.1032163829113,0.6,0.0,0.0,0.13,0.164,0.0,0.14400000000000002,0.167,0.2,0.0,0.15,NUP_226_ECP,0.003,0.003,0.0025,0.0,0.0
1314,0.042,0,450000.0,510000.0,0.0,0.25,0.21578,0.0,0.23500000000000001,0.0,0.0,0.169,8.45,57000.0,335.1032163829113,293.2153143350473,0.6,0.0,0.0,0.14,0.179,0.0,0.154,0.182,0.2,0.0,0.15,NUP_228_ECJ,0.003,0.003,0.0025,0.0,0.0
1315,0.042,0,450000.0,510000.0,0.0,0.25,0.21578,0.0,0.23500000000000001,0.0,0.0,0.169,9.82,57000.0,335.1032163829113,293.2153143350473,0.6,0.0,0.0,0.14,0.179,0.0,0.154,0.182,0.2,0.0,0.15,NUP_228_ECM,0.003,0.003,0.0025,0.0,0.0
1316,0.042,0,450000.0,510000.0,0.0,0.25,0.2167,0.0,0.23500000000000001,0.0,0.0,0.169,9.67,57000.0,502.6548245743669,293.2153143350473,0.6,0.0,0.0,0.14,0.179,0.0,0.154,0.182,0.2,0.0,0.23,NUP_228_ECML,0.003,0.003,0.0025,0.0,0.0
1317,0.021,0,47500.0,38000.0,0.0,0.052000000000000005,0.041850000000000005,0.0,0.0454,0.0,0.0,0.0275,0.22,4800.0,1884.955592153876,1570.7963267948967,0.4,0.0,0.0,0.02,0.0312,0.0,0.0261,0.033,0.3,0.0,0.25,NUP_2304_ECP,0.0011,0.0006,0.001,0.0,0.0
1318,0.024,0,64000.0,55000.0,0.0,0.062,0.05065,0.0,0.0549,0.0,0.0,0.034,0.4,6950.0,2303.8346126325146,1256.6370614359173,0.4,0.0,0.0,0.025,0.0381,0.0,0.031,0.04,0.3,0.0,0.38,NUP_2305_ECML,0.0011,0.0011,0.001,0.0,0.0
1319,0.024,0,64000.0,55000.0,0.0,0.062,0.05015,0.0,0.0549,0.0,0.0,0.034,0.36,6950.0,1570.7963267948967,1256.6370614359173,0.4,0.0,0.0,0.025,0.0381,0.0,0.031,0.04,0.3,0.0,0.25,NUP_2305_ECP,0.0011,0.0011,0.001,0.0,0.0
1320,0.027,0,83000.0,75000.0,0.0,0.07200000000000001,0.05885,0.0,0.06509999999999999,0.0,0.0,0.0405,0.61,9650.0,1989.6753472735356,1151.9173063162573,0.4,0.0,0.0,0.03,0.045,0.0,0.037,0.047,0.3,0.0,0.38,NUP_2306_ECML,0.0011,0.0011,0.001,0.0,0.0
1321,0.027,0,83000.0,75000.0,0.0,0.07200000000000001,0.058350000000000006,0.0,0.06509999999999999,0.0,0.0,0.0405,0.54,9650.0,1256.6370614359173,1151.9173063162573,0.4,0.0,0.0,0.03,0.045,0.0,0.037,0.047,0.3,0.0,0.25,NUP_2306_ECP,0.0011,0.0011,0.001,0.0,0.0
1322,0.031,0,106000.0,98000.0,0.0,0.08,0.0658,0.0,0.0722,0.0,0.0,0.046200000000000005,0.76,12700.0,1151.9173063162573,994.8376736367678,0.4,0.0,0.0,0.035,0.051000000000000004,0.0,0.043000000000000003,0.053,0.3,0.0,0.25,NUP_2307_ECP,0.0015,0.0011,0.0015,0.0,0.0
1323,0.033,0,129000.0,120000.0,0.0,0.09,0.075,0.0,0.0818,0.0,0.0,0.052000000000000005,1.15,15300.0,994.8376736367678,837.7580409572781,0.4,0.0,0.0,0.04,0.0575,0.0,0.048,0.06,0.3,0.0,0.25,NUP_2308_ECM,0.0015,0.0015,0.0015,0.0,0.0
1324,0.033,0,129000.0,120000.0,0.0,0.09,0.07554999999999999,0.0,0.0818,0.0,0.0,0.052000000000000005,1.1,15300.0,1570.7963267948967,837.7580409572781,0.4,0.0,0.0,0.04,0.0575,0.0,0.048,0.06,0.3,0.0,0.38,NUP_2308_ECML,0.0015,0.0015,0.0015,0.0,0.0
1325,0.033,0,129000.0,120000.0,0.0,0.09,0.075,0.0,0.0818,0.0,0.0,0.052000000000000005,0.98,15300.0,994.8376736367678,837.7580409572781,0.4,0.0,0.0,0.04,0.0575,0.0,0.048,0.06,0.3,0.0,0.25,NUP_2308_ECP,0.0015,0.0015,0.0015,0.0,0.0
1326,0.036000000000000004,0,160000.0,153000.0,0.0,0.1,0.08375,0.0,0.09140000000000001,0.0,0.0,0.0585,1.55,20000.0,1361.356816555577,785.3981633974483,0.4,0.0,0.0,0.045,0.06440000000000001,0.0,0.054,0.067,0.3,0.0,0.38,NUP_2309_ECML,0.0015,0.0015,0.0015,0.0,0.0
1327,0.036000000000000004,0,160000.0,153000.0,0.0,0.1,0.08320000000000001,0.0,0.09140000000000001,0.0,0.0,0.0585,1.36,20000.0,890.117918517108,785.3981633974483,0.4,0.0,0.0,0.045,0.06440000000000001,0.0,0.054,0.067,0.3,0.0,0.25,NUP_2309_ECP,0.0015,0.0015,0.0015,0.0,0.0
1328,0.045,0,510000.0,600000.0,0.0,0.27,0.2322,0.0,0.2546,0.0,0.0,0.182,10.7,64000.0,293.2153143350473,272.2713633111154,0.6,0.0,0.0,0.15,0.193,0.0,0.164,0.196,0.2,0.0,0.15,NUP_230_ECJ,0.003,0.003,0.0025,0.0,0.0
1329,0.045,0,510000.0,600000.0,0.0,0.27,0.2322,0.0,0.2546,0.0,0.0,0.182,12.2,64000.0,293.2153143350473,272.2713633111154,0.6,0.0,0.0,0.15,0.193,0.0,0.164,0.196,0.2,0.0,0.15,NUP_230_ECM,0.003,0.003,0.0025,0.0,0.0
1330,0.045,0,510000.0,600000.0,0.0,0.27,0.2332,0.0,0.2546,0.0,0.0,0.182,12.1,64000.0,471.238898038469,272.2713633111154,0.6,0.0,0.0,0.15,0.193,0.0,0.164,0.196,0.2,0.0,0.23,NUP_230_ECML,0.003,0.003,0.0025,0.0,0.0
1331,0.04,0,186000.0,186000.0,0.0,0.11,0.09204999999999999,0.0,0.0996,0.0,0.0,0.065,2.0,24500.0,1256.6370614359173,701.6223593017205,0.4,0.0,0.0,0.05,0.0712,0.0,0.06,0.073,0.3,0.0,0.38,NUP_2310_ECML,0.002,0.002,0.002,0.0,0.0
1332,0.04,0,186000.0,186000.0,0.0,0.11,0.09140000000000001,0.0,0.0996,0.0,0.0,0.065,1.77,24500.0,837.7580409572781,701.6223593017205,0.4,0.0,0.0,0.05,0.0712,0.0,0.06,0.073,0.3,0.0,0.25,NUP_2310_ECP,0.002,0.002,0.002,0.0,0.0
1333,0.043000000000000003,0,232000.0,232000.0,0.0,0.12,0.101,0.0,0.1092,0.0,0.0,0.07050000000000001,2.58,30500.0,1151.9173063162573,628.3185307179587,0.4,0.0,0.0,0.055,0.0775,0.0,0.065,0.08,0.3,0.0,0.38,NUP_2311_ECML,0.002,0.002,0.002,0.0,0.0
1334,0.043000000000000003,0,232000.0,232000.0,0.0,0.12,0.1003,0.0,0.1092,0.0,0.0,0.07050000000000001,2.31,30500.0,733.0382858376183,628.3185307179587,0.4,0.0,0.0,0.055,0.0775,0.0,0.065,0.08,0.3,0.0,0.25,NUP_2311_ECP,0.002,0.002,0.002,0.0,0.0
1335,0.046,0,260000.0,265000.0,0.0,0.13,0.1092,0.0,0.1181,0.0,0.0,0.077,3.22,34500.0,1047.1975511965977,586.4306286700946,0.4,0.0,0.0,0.06,0.0843,0.0,0.07200000000000001,0.08700000000000001,0.3,0.0,0.38,NUP_2312_ECML,0.0021000000000000003,0.0021000000000000003,0.002,0.0,0.0
1336,0.046,0,260000.0,265000.0,0.0,0.13,0.1085,0.0,0.1181,0.0,0.0,0.077,2.87,34500.0,701.6223593017205,586.4306286700946,0.4,0.0,0.0,0.06,0.0843,0.0,0.07200000000000001,0.08700000000000001,0.3,0.0,0.25,NUP_2312_ECP,0.0021000000000000003,0.0021000000000000003,0.002,0.0,0.0
1337,0.048,0,285000.0,290000.0,0.0,0.14,0.1181,0.0,0.1278,0.0,0.0,0.0825,3.89,38000.0,994.8376736367678,555.0147021341968,0.4,0.0,0.0,0.065,0.0905,0.0,0.077,0.093,0.3,0.0,0.38,NUP_2313_ECML,0.0021000000000000003,0.0021000000000000003,0.002,0.0,0.0
1338,0.048,0,285000.0,290000.0,0.0,0.14,0.1174,0.0,0.1278,0.0,0.0,0.0825,3.44,38000.0,628.3185307179587,555.0147021341968,0.4,0.0,0.0,0.065,0.0905,0.0,0.077,0.093,0.3,0.0,0.25,NUP_2313_ECP,0.0021000000000000003,0.0021000000000000003,0.002,0.0,0.0
1339,0.051000000000000004,0,315000.0,325000.0,0.0,0.15,0.12635,0.0,0.1375,0.0,0.0,0.089,4.72,41500.0,890.117918517108,502.6548245743669,0.4,0.0,0.0,0.07,0.0973,0.0,0.082,0.1,0.3,0.0,0.38,NUP_2314_ECML,0.0021000000000000003,0.0021000000000000003,0.002,0.0,0.0
1340,0.051000000000000004,0,315000.0,325000.0,0.0,0.15,0.1256,0.0,0.1375,0.0,0.0,0.089,4.17,41500.0,586.4306286700946,502.6548245743669,0.4,0.0,0.0,0.07,0.0973,0.0,0.082,0.1,0.3,0.0,0.25,NUP_2314_ECP,0.0021000000000000003,0.0021000000000000003,0.002,0.0,0.0
1341,0.055,0,380000.0,400000.0,0.0,0.16,0.13575,0.0,0.148,0.0,0.0,0.095,5.66,50000.0,837.7580409572781,471.238898038469,0.4,0.0,0.0,0.075,0.10400000000000001,0.0,0.08700000000000001,0.107,0.3,0.0,0.38,NUP_2315_ECML,0.0021000000000000003,0.0021000000000000003,0.002,0.0,0.0
1342,0.055,0,380000.0,400000.0,0.0,0.16,0.135,0.0,0.148,0.0,0.0,0.095,5.1,50000.0,555.0147021341968,471.238898038469,0.4,0.0,0.0,0.075,0.10400000000000001,0.0,0.08700000000000001,0.107,0.3,0.0,0.25,NUP_2315_ECP,0.0021000000000000003,0.0021000000000000003,0.002,0.0,0.0
1343,0.058,0,415000.0,440000.0,0.0,0.17,0.14345,0.0,0.15780000000000002,0.0,0.0,0.101,6.76,55000.0,785.3981633974483,450.294947014537,0.4,0.0,0.0,0.08,0.11,0.0,0.092,0.113,0.3,0.0,0.38,NUP_2316_ECML,0.0021000000000000003,0.0021000000000000003,0.002,0.0,0.0
1344,0.058,0,415000.0,440000.0,0.0,0.17,0.1427,0.0,0.15780000000000002,0.0,0.0,0.101,6.0,55000.0,523.5987755982989,450.294947014537,0.4,0.0,0.0,0.08,0.11,0.0,0.092,0.113,0.3,0.0,0.25,NUP_2316_ECP,0.0021000000000000003,0.0021000000000000003,0.002,0.0,0.0
1345,0.06,0,455000.0,490000.0,0.0,0.18,0.1522,0.0,0.1655,0.0,0.0,0.108,7.85,60000.0,733.0382858376183,418.87902047863906,0.4,0.0,0.0,0.085,0.117,0.0,0.099,0.12,0.3,0.0,0.38,NUP_2317_ECML,0.003,0.003,0.0025,0.0,0.0
1346,0.06,0,455000.0,490000.0,0.0,0.18,0.1514,0.0,0.1655,0.0,0.0,0.108,7.0,60000.0,502.6548245743669,418.87902047863906,0.4,0.0,0.0,0.085,0.117,0.0,0.099,0.12,0.3,0.0,0.25,NUP_2317_ECP,0.003,0.003,0.0025,0.0,0.0
1347,0.064,0,500000.0,540000.0,0.0,0.19,0.1611,0.0,0.1753,0.0,0.0,0.1135,9.49,65500.0,701.6223593017205,397.93506945470716,0.4,0.0,0.0,0.09,0.124,0.0,0.10400000000000001,0.127,0.3,0.0,0.38,NUP_2318_ECML,0.003,0.003,0.0025,0.0,0.0
1348,0.064,0,500000.0,540000.0,0.0,0.19,0.16030000000000003,0.0,0.1753,0.0,0.0,0.1135,8.23,65500.0,471.238898038469,397.93506945470716,0.4,0.0,0.0,0.09,0.124,0.0,0.10400000000000001,0.127,0.3,0.0,0.25,NUP_2318_ECP,0.003,0.003,0.0025,0.0,0.0
1349,0.067,0,530000.0,585000.0,0.0,0.2,0.1683,0.0,0.185,0.0,0.0,0.1215,9.68,69500.0,450.294947014537,376.99111843077515,0.4,0.0,0.0,0.095,0.132,0.0,0.11,0.135,0.3,0.0,0.25,NUP_2319_ECJ,0.003,0.003,0.0025,0.0,0.0
1350,0.067,0,530000.0,585000.0,0.0,0.2,0.1691,0.0,0.185,0.0,0.0,0.1215,11.0,69500.0,659.7344572538566,376.99111843077515,0.4,0.0,0.0,0.095,0.132,0.0,0.11,0.135,0.3,0.0,0.38,NUP_2319_ECML,0.003,0.003,0.0025,0.0,0.0
1351,0.067,0,530000.0,585000.0,0.0,0.2,0.1683,0.0,0.185,0.0,0.0,0.1215,9.8,69500.0,450.294947014537,376.99111843077515,0.4,0.0,0.0,0.095,0.132,0.0,0.11,0.135,0.3,0.0,0.25,NUP_2319_ECP,0.003,0.003,0.0025,0.0,0.0
1352,0.073,0,670000.0,735000.0,0.0,0.215,0.1811,0.0,0.1996,0.0,0.0,0.1275,12.3,85000.0,397.93506945470716,335.1032163829113,0.4,0.0,0.0,0.1,0.139,0.0,0.114,0.14200000000000002,0.3,0.0,0.25,NUP_2320_ECJ,0.003,0.003,0.0025,0.0,0.0
1353,0.073,0,670000.0,735000.0,0.0,0.215,0.18195,0.0,0.1996,0.0,0.0,0.1275,14.3,85000.0,628.3185307179587,335.1032163829113,0.4,0.0,0.0,0.1,0.139,0.0,0.114,0.14200000000000002,0.3,0.0,0.38,NUP_2320_ECML,0.003,0.003,0.0025,0.0,0.0
